MINNo,OrderNo,TDate,Item,Qnty,Price,Qnty2,Price2,VAT,GRN,LPO,Posted,Pick,Credit,UnPaid,Discount,SortOrder,Customer,RetQnty,Cash,RefNo,NetInWords,Days,Pos,ClientName,Entry,UserName,Official,JobNo,JobCard,Cancelled,B4,Curr,Company,GoodsRet,Comm,Asst,Perc,AmtRecvd,VATIncl,InvNo,InvDt,IntRef,Profit,Profit2,Other,BinLoc,IDNo,LNo,RegNo,Driver,LDate,Approved,ClientAddress,NetPrice
"40426",,"08/13/26 00:00:00","6335",1,280,0,0,0,,,0,0,0,0,0,3610,10033,0,1,"40426",,-1,,,1,"RAYYAN",1,,,0,0,1,"01",0,0,,0,9000,1,"40426",,,50,0,,"Z001",,,,,,0,,280
"40426",,"08/13/26 00:00:00","262216",2,350,0,0,0,,,0,0,0,0,0,3611,10033,0,1,"40426",,-1,,,2,"RAYYAN",1,,,0,0,1,"01",0,0,,0,9000,1,"40426",,,52.5,0,,"Z001",,,,,,0,,350
"40426",,"08/13/26 00:00:00","6466",1,350,0,0,0,,,0,0,0,0,0,3612,10033,0,1,"40426",,-1,,,3,"RAYYAN",1,,,0,0,1,"01",0,0,,0,9000,1,"40426",,,100,0,,"Z001",,,,,,0,,350
"40426",,"08/13/26 00:00:00","6587",2,200,0,0,0,,,0,0,0,0,0,3613,10033,0,1,"40426",,-1,,,4,"RAYYAN",1,,,0,0,1,"01",0,0,,0,9000,1,"40426",,,65,0,,"Z001",,,,,,0,,200
"40426",,"08/13/26 00:00:00","6334",1,350,0,0,0,,,0,0,0,0,0,3614,10033,0,1,"40426",,-1,,,5,"RAYYAN",1,,,0,0,1,"01",0,0,,0,9000,1,"40426",,,70.66,0,,"Z001",,,,,,0,,350
"40426",,"08/13/26 00:00:00","6602",1,100,0,0,0,,,0,0,0,0,0,3615,10033,0,1,"40426",,-1,,,6,"RAYYAN",1,,,0,0,1,"01",0,0,,0,9000,1,"40426",,,32.12,0,,"Z001",,,,,,0,,100
"40426",,"08/13/26 00:00:00","6584",1,120,0,0,0,,,0,0,0,0,0,3616,10033,0,1,"40426",,-1,,,7,"RAYYAN",1,,,0,0,1,"01",0,0,,0,9000,1,"40426",,,30.29,0,,"Z001",,,,,,0,,120
"40426",,"08/13/26 00:00:00","6585",2,170,0,0,0,,,0,0,0,0,0,3617,10033,0,1,"40426",,-1,,,8,"RAYYAN",1,,,0,0,1,"01",0,0,,0,9000,1,"40426",,,41.41,0,,"Z001",,,,,,0,,170
"40426",,"08/13/26 00:00:00","6586",1,200,0,0,0,,,0,0,0,0,0,3618,10033,0,1,"40426",,-1,,,9,"RAYYAN",1,,,0,0,1,"01",0,0,,0,9000,1,"40426",,,36.36,0,,"Z001",,,,,,0,,200
"38926",,"07/31/26 00:00:00","262298",3,1500,0,0,0,,,0,0,0,0,0,3442,341,0,1,"38926",,-1,,,13,"ABDUL",1,,,0,0,1,"01",0,0,,0,62100,1,"38926",,,500,0,,"Z001",,,,,,0,,1500
"39026",,"08/01/26 00:00:00","6511",1,3300,0,0,0,,,0,0,0,0,0,3444,341,0,1,"39026",,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,138.13,0,,"Z001",,,,,,0,,3300
"39026",,"08/01/26 00:00:00","231902",1,7500,0,0,0,,,0,0,0,0,0,3445,341,0,1,"39026",,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,2427.72,0,,"Z001",,,,,,0,,7500
"39026",,"08/01/26 00:00:00","1034",3,280,0,0,0,,,0,0,0,0,0,3446,341,0,1,"39026",,-1,,,3,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,80,0,,"Z001",,,,,,0,,280
"39026",,"08/01/26 00:00:00","914",0,18600,45,350,0,,,0,0,0,0,0,3447,341,0,1,"39026",,-1,,,4,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,0,131.75,,"Z001",,,,,,0,,18600
"39026",,"08/01/26 00:00:00","6390",1,800,0,0,0,,,0,0,0,0,0,3448,341,0,1,"39026",,-1,,,5,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,300,0,,"Z001",,,,,,0,,800
"39026",,"08/01/26 00:00:00","6346",1,500,0,0,0,,,0,0,0,0,0,3449,341,0,1,"39026",,-1,,,6,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,71.84,0,,"Z001",,,,,,0,,500
"39026",,"08/01/26 00:00:00","221885",1,8500,0,0,0,,,0,0,0,0,0,3450,341,0,1,"39026",,-1,,,7,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,1725.8,0,,"Z001",,,,,,0,,8500
"39026",,"08/01/26 00:00:00","241923",6,409,0,0,0,,,0,0,0,0,0,3451,341,0,1,"39026",,-1,,,8,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,129,0,,"Z001",,,,,,0,,409
"39026",,"08/01/26 00:00:00","6505",5,100,0,0,0,,,0,0,0,0,0,3452,341,0,1,"39026",,-1,,,9,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,29.83,0,,"Z001",,,,,,0,,100
"39026",,"08/01/26 00:00:00","252022",1,3600,0,0,0,,,0,0,0,0,0,3457,341,0,1,"39026",,-1,,,10,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,800,0,,"Z001",,,,,,0,,3600
"39026",,"08/01/26 00:00:00","6317",1,7000,0,0,0,,,0,0,0,0,0,3459,341,0,1,"39026",,-1,,,12,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,2937.14,0,,"Z001",,,,,,0,,7000
"39026",,"08/01/26 00:00:00","1716",1,2800,0,0,0,,,0,0,0,0,0,3460,341,0,1,"39026",,-1,,,13,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,-32.99,0,,"Z001",,,,,,0,,2800
"39026",,"08/01/26 00:00:00","252026",1,1000,0,0,0,,,0,0,0,0,0,3461,341,0,1,"39026",,-1,,,14,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,100,0,,"Z001",,,,,,0,,1000
"39026",,"08/01/26 00:00:00","262069",1,36300,0,0,0,,,0,0,0,0,0,3462,341,0,1,"39026",,-1,,,15,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,10987.15,0,,"Z001",,,,,,0,,36300
"39026",,"08/01/26 00:00:00","5817",2,11500,0,0,0,,,0,0,0,0,0,3463,341,0,1,"39026",,-1,,,16,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,3037.74,0,,"Z001",,,,,,0,,11500
"39026",,"08/01/26 00:00:00","973",1,1500,0,0,0,,,0,0,0,0,0,3464,341,0,1,"39026",,-1,,,17,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,750,0,,"Z001",,,,,,0,,1500
"39026",,"08/01/26 00:00:00","241910",0,25000,10,250,0,,,0,0,0,0,0,3465,341,0,1,"39026",,-1,,,18,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,0,232.97,,"Z001",,,,,,0,,25000
"39126",,"08/03/26 00:00:00","262101",1,350,0,36.666668,0,,,0,0,0,0,0,3496,341,0,1,"39126",,-1,,,22,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,170,0,,"Z001",,,,,,0,,350
"40826",,"08/04/26 00:00:00","252024",6,300,0,0,0,,,0,0,0,0,0,3665,10060,0,1,"40826",,-1,,,3,"ABDUL",1,,,0,0,1,"01",0,0,,0,20030,1,"40826",,,130,0,,"Z001",,,,,,0,,300
"40826",,"08/04/26 00:00:00","6364",1,300,0,100,0,,,0,0,0,0,0,3666,10060,0,1,"40826",,-1,,,4,"ABDUL",1,,,0,0,1,"01",0,0,,0,20030,1,"40826",,,143.67,0,,"Z001",,,,,,0,,300
"40826",,"08/04/26 00:00:00","6346",1,500,0,0,0,,,0,0,0,0,0,3667,10060,0,1,"40826",,-1,,,5,"ABDUL",1,,,0,0,1,"01",0,0,,0,20030,1,"40826",,,71.84,0,,"Z001",,,,,,0,,500
"40826",,"08/04/26 00:00:00","836",2,350,0,0,0,,,0,0,0,0,0,3668,10060,0,1,"40826",,-1,,,6,"ABDUL",1,,,0,0,1,"01",0,0,,0,20030,1,"40826",,,102.98,0,,"Z001",,,,,,0,,350
"40826",,"08/04/26 00:00:00","251957",1,2500,0,0,0,,,0,0,0,0,0,3669,10060,0,1,"40826",,-1,,,7,"ABDUL",1,,,0,0,1,"01",0,0,,0,20030,1,"40826",,,1314.63,0,,"Z001",,,,,,0,,2500
"40826",,"08/04/26 00:00:00","6063",2,75,0,0,0,,,0,0,0,0,0,3670,10060,0,1,"40826",,-1,,,8,"ABDUL",1,,,0,0,1,"01",0,0,,0,20030,1,"40826",,,50.41,0,,"Z001",,,,,,0,,75
"40926",,"08/05/26 00:00:00","6291",1,1300,0,0,0,,,0,0,0,0,0,3674,10061,0,1,"40926",,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,2200,1,"40926",,,450,0,,"Z001",,,,,,0,,1300
"40926",,"08/05/26 00:00:00","6338",2,150,0,0,0,,,0,0,0,0,0,3675,10061,0,1,"40926",,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,2200,1,"40926",,,50,0,,"Z001",,,,,,0,,150
"40926",,"08/05/26 00:00:00","6619",0,13500,3,200,0,,,0,0,0,0,0,3676,10061,0,1,"40926",,-1,,,3,"ABDUL",1,,,0,0,1,"01",0,0,,0,2200,1,"40926",,,0,74.06,,"Z001",,,,,,0,,13500
"41026",,"08/10/26 00:00:00","262290",6,12400,0,0,0,,,0,0,0,0,0,3679,10062,0,1,"41026",,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,404000,1,"41026",,,2087.5,0,,"Z001",,,,,,0,,12400
"41026",,"08/10/26 00:00:00","262307",1,330000,0,0,0,,,0,0,0,0,0,3680,10062,0,1,"41026",,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,404000,1,"41026",,,70000,0,,"Z001",,,,,,0,,330000
"41126",,"08/13/26 00:00:00","6475",1,10400,0,102.77778,0,,,0,0,0,0,0,3682,10063,0,1,"41126",,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,10400,1,"41126",,,3644.08,0,,"Z001",,,,,,0,,10400
"41226",,"08/14/26 00:00:00","251963",1,6500,0,0,0,,,0,0,0,0,0,3684,356,0,1,"41226",,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,6500,1,"41226",,,1600,0,,"Z001",,,,,,0,,6500
"41326",,"08/14/26 00:00:00","898",1,25000,0,0,0,,,0,0,0,0,0,3692,365,0,1,"41326",,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,78000,1,"41326",,,0,0,,"Z001",,,,,,0,,25000
"41326",,"08/14/26 00:00:00","6565",1,18000,0,0,0,,,0,0,0,0,0,3693,365,0,1,"41326",,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,78000,1,"41326",,,0,0,,"Z001",,,,,,0,,18000
"41326",,"08/14/26 00:00:00","771",1,35000,0,0,0,,,0,0,0,0,0,3694,365,0,1,"41326",,-1,,,3,"ABDUL",1,,,0,0,1,"01",0,0,,0,78000,1,"41326",,,0,0,,"Z001",,,,,,0,,35000
"41426",,"07/21/26 00:00:00","6616",1,250,0,0,0,,,0,0,0,0,0,3698,10064,0,1,,,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"41426",,,117.9,0,,"Z001",,,,,,0,,250
"41526",,"08/13/26 00:00:00","252045",1,100,0,0,0,,,0,0,0,0,0,3701,341,0,1,"41526",,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,85100,1,"41526",,,60.83,0,,"Z001",,,,,,0,,100
"41526",,"08/13/26 00:00:00","262188",1,150,0,0,0,,,0,0,0,0,0,3702,341,0,1,"41526",,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,85100,1,"41526",,,100,0,,"Z001",,,,,,0,,150
"38826",,"07/30/26 00:00:00","6471",0,3300,3,90,0,,,0,0,0,0,0,3416,341,0,1,"38826",,-1,,,3,"ABDUL",1,,,0,0,1,"01",0,0,,0,11420,1,"38826",,,0,61.89,,"Z001",,,,,,0,,3300
"38826",,"07/30/26 00:00:00","6098",1,50,0,0,0,,,0,0,0,0,0,3417,341,0,1,"38826",,-1,,,4,"ABDUL",1,,,0,0,1,"01",0,0,,0,11420,1,"38826",,,17.16,0,,"Z001",,,,,,0,,50
"38826",,"07/30/26 00:00:00","262216",2,350,0,0,0,,,0,0,0,0,0,3418,341,0,1,"38826",,-1,,,5,"ABDUL",1,,,0,0,1,"01",0,0,,0,11420,1,"38826",,,52.5,0,,"Z001",,,,,,0,,350
"38826",,"07/30/26 00:00:00","1034",2,325,0,0,0,,,0,0,0,0,0,3419,341,0,1,"38826",,-1,,,6,"ABDUL",1,,,0,0,1,"01",0,0,,0,11420,1,"38826",,,125,0,,"Z001",,,,,,0,,325
"38826",,"07/30/26 00:00:00","262199",1,100,0,0,0,,,0,0,0,0,0,3420,341,0,1,"38826",,-1,,,7,"ABDUL",1,,,0,0,1,"01",0,0,,0,11420,1,"38826",,,55,0,,"Z001",,,,,,0,,100
"38826",,"07/30/26 00:00:00","262169",1,1500,0,0,0,,,0,0,0,0,0,3421,341,0,1,"38826",,-1,,,8,"ABDUL",1,,,0,0,1,"01",0,0,,0,11420,1,"38826",,,994,0,,"Z001",,,,,,0,,1500
"38826",,"07/30/26 00:00:00","262089",4,216.6666,0,0,0,,,0,0,0,0,0,3422,341,0,1,"38826",,-1,,,9,"ABDUL",1,,,0,0,1,"01",0,0,,0,11420,1,"38826",,,100.08,0,,"Z001",,,,,,0,,216.6666
"38826",,"07/30/26 00:00:00","1425",2,216.6666,0,0,0,,,0,0,0,0,0,3423,341,0,1,"38826",,-1,,,10,"ABDUL",1,,,0,0,1,"01",0,0,,0,11420,1,"38826",,,136.67,0,,"Z001",,,,,,0,,216.6666
"38826",,"07/30/26 00:00:00","1556",1,3500,0,0,0,,,0,0,0,0,0,3424,341,0,1,"38826",,-1,,,11,"ABDUL",1,,,0,0,1,"01",0,0,,0,11420,1,"38826",,,1000,0,,"Z001",,,,,,0,,3500
"38826",,"07/30/26 00:00:00","262101",1,400,0,0,0,,,0,0,0,0,0,3425,341,0,1,"38826",,-1,,,12,"ABDUL",1,,,0,0,1,"01",0,0,,0,11420,1,"38826",,,220,0,,"Z001",,,,,,0,,400
"38826",,"07/30/26 00:00:00","262128",5,200,0,0,0,,,0,0,0,0,0,3426,341,0,1,"38826",,-1,,,13,"ABDUL",1,,,0,0,1,"01",0,0,,0,11420,1,"38826",,,106.9,0,,"Z001",,,,,,0,,200
"38826",,"07/30/26 00:00:00","6505",10,100,0,0,0,,,0,0,0,0,0,3427,341,0,1,"38826",,-1,,,14,"ABDUL",1,,,0,0,1,"01",0,0,,0,11420,1,"38826",,,29.83,0,,"Z001",,,,,,0,,100
"38926",,"07/31/26 00:00:00","262187",1,1000,0,0,0,,,0,0,0,0,0,3429,341,0,1,"38926",,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,62100,1,"38926",,,420,0,,"Z001",,,,,,0,,1000
"38926",,"07/31/26 00:00:00","1471",1,12000,0,0,0,,,0,0,0,0,0,3430,341,0,1,"38926",,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,62100,1,"38926",,,1200,0,,"Z001",,,,,,0,,12000
"38926",,"07/31/26 00:00:00","6591",6,5000,0,0,0,,,0,0,0,0,0,3431,341,0,1,"38926",,-1,,,3,"ABDUL",1,,,0,0,1,"01",0,0,,0,62100,1,"38926",,,1301.66,0,,"Z001",,,,,,0,,5000
"38926",,"07/31/26 00:00:00","262122",1,4500,0,0,0,,,0,0,0,0,0,3432,341,0,1,"38926",,-1,,,4,"ABDUL",1,,,0,0,1,"01",0,0,,0,62100,1,"38926",,,1500,0,,"Z001",,,,,,0,,4500
"38926",,"07/31/26 00:00:00","859",1,3400,0,0,0,,,0,0,0,0,0,3433,341,0,1,"38926",,-1,,,5,"ABDUL",1,,,0,0,1,"01",0,0,,0,62100,1,"38926",,,1536,0,,"Z001",,,,,,0,,3400
"38926",,"07/31/26 00:00:00","262209",4,25,0,0,0,,,0,0,0,0,0,3434,341,0,1,"38926",,-1,,,6,"ABDUL",1,,,0,0,1,"01",0,0,,0,62100,1,"38926",,,21.67,0,,"Z001",,,,,,0,,25
"38926",,"07/31/26 00:00:00","262296",1,3000,0,0,0,,,0,0,0,0,0,3435,341,0,1,"38926",,-1,,,7,"ABDUL",1,,,0,0,1,"01",0,0,,0,62100,1,"38926",,,500,0,,"Z001",,,,,,0,,3000
"38926",,"07/31/26 00:00:00","1556",1,3460,0,0,0,,,0,0,0,0,0,3436,341,0,1,"38926",,-1,,,8,"ABDUL",1,,,0,0,1,"01",0,0,,0,62100,1,"38926",,,960,0,,"Z001",,,,,,0,,3460
"38926",,"07/31/26 00:00:00","6505",1,100,0,0,0,,,0,0,0,0,0,3437,341,0,1,"38926",,-1,,,9,"ABDUL",1,,,0,0,1,"01",0,0,,0,62100,1,"38926",,,29.83,0,,"Z001",,,,,,0,,100
"38926",,"07/31/26 00:00:00","1037",1,10,0,0,0,,,0,0,0,0,0,3438,341,0,1,"38926",,-1,,,10,"ABDUL",1,,,0,0,1,"01",0,0,,0,62100,1,"38926",,,-172.5,0,,"Z001",,,,,,0,,10
"38926",,"07/31/26 00:00:00","251941",1,10,0,0,0,,,0,0,0,0,0,3439,341,0,1,"38926",,-1,,,11,"ABDUL",1,,,0,0,1,"01",0,0,,0,62100,1,"38926",,,-280,0,,"Z001",,,,,,0,,10
"38926",,"07/31/26 00:00:00","252025",1,20,0,0,0,,,0,0,0,0,0,3440,341,0,1,"38926",,-1,,,12,"ABDUL",1,,,0,0,1,"01",0,0,,0,62100,1,"38926",,,-780,0,,"Z001",,,,,,0,,20
"39026",,"08/01/26 00:00:00","251936",2,1800,0,0,0,,,0,0,0,0,0,3466,341,0,1,"39026",,-1,,,19,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,944,0,,"Z001",,,,,,0,,1800
"39026",,"08/01/26 00:00:00","262089",4,250,0,0,0,,,0,0,0,0,0,3467,341,0,1,"39026",,-1,,,20,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,133.41,0,,"Z001",,,,,,0,,250
"39026",,"08/01/26 00:00:00","1425",2,250,0,0,0,,,0,0,0,0,0,3468,341,0,1,"39026",,-1,,,21,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,170,0,,"Z001",,,,,,0,,250
"39026",,"08/01/26 00:00:00","252052",1,1000,0,0,0,,,0,0,0,0,0,3469,341,0,1,"39026",,-1,,,22,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,346.43,0,,"Z001",,,,,,0,,1000
"39026",,"08/01/26 00:00:00","241912",2,300,0,0,0,,,0,0,0,0,0,3470,341,0,1,"39026",,-1,,,23,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,233.43,0,,"Z001",,,,,,0,,300
"39126",,"08/03/26 00:00:00","262237",0,8532,7,110,0,,,0,0,0,0,0,3472,341,0,1,"39126",,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,0,110,,"Z001",,,,,,0,,8532
"39126",,"08/03/26 00:00:00","6475",0,9250,7,110,0,,,0,0,0,0,0,3473,341,0,1,"39126",,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,0,34.29,,"Z001",,,,,,0,,9250
"39126",,"08/03/26 00:00:00","262216",1,400,0,0,0,,,0,0,0,0,0,3474,341,0,1,"39126",,-1,,,3,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,102.5,0,,"Z001",,,,,,0,,400
"39126",,"08/03/26 00:00:00","262268",1,300,0,0,0,,,0,0,0,0,0,3475,341,0,1,"39126",,-1,,,4,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,120,0,,"Z001",,,,,,0,,300
"39126",,"08/03/26 00:00:00","262188",1,100,0,0,0,,,0,0,0,0,0,3476,341,0,1,"39126",,-1,,,5,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,50,0,,"Z001",,,,,,0,,100
"39126",,"08/03/26 00:00:00","6572",1,3000,0,0,0,,,0,0,0,0,0,3477,341,0,1,"39126",,-1,,,6,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,1200,0,,"Z001",,,,,,0,,3000
"39126",,"08/03/26 00:00:00","5797",1,2600,0,0,0,,,0,0,0,0,0,3478,341,0,1,"39126",,-1,,,7,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,1220.1,0,,"Z001",,,,,,0,,2600
"39126",,"08/03/26 00:00:00","973",1,1200,0,0,0,,,0,0,0,0,0,3479,341,0,1,"39126",,-1,,,8,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,450,0,,"Z001",,,,,,0,,1200
"39126",,"08/03/26 00:00:00","241912",2,200,0,0,0,,,0,0,0,0,0,3480,341,0,1,"39126",,-1,,,9,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,133.43,0,,"Z001",,,,,,0,,200
"39126",,"08/03/26 00:00:00","252045",2,100,0,0,0,,,0,0,0,0,0,3481,341,0,1,"39126",,-1,,,10,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,60.83,0,,"Z001",,,,,,0,,100
"39126",,"08/03/26 00:00:00","262128",3,216.6666,0,0,0,,,0,0,0,0,0,3482,341,0,1,"39126",,-1,,,11,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,123.57,0,,"Z001",,,,,,0,,216.6666
"39126",,"08/03/26 00:00:00","6511",1,3650,0,0,0,,,0,0,0,0,0,3483,341,0,1,"39126",,-1,,,12,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,488.13,0,,"Z001",,,,,,0,,3650
"39126",,"08/03/26 00:00:00","5984",1,100,0,0,0,,,0,0,0,0,0,3484,341,0,1,"39126",,-1,,,13,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,70,0,,"Z001",,,,,,0,,100
"39126",,"08/03/26 00:00:00","5692",1,3500,0,0,0,,,0,0,0,0,0,3485,341,0,1,"39126",,-1,,,14,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,640.28,0,,"Z001",,,,,,0,,3500
"39126",,"08/03/26 00:00:00","974",1,2500,0,0,0,,,0,0,0,0,0,3486,341,0,1,"39126",,-1,,,15,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,1200,0,,"Z001",,,,,,0,,2500
"39126",,"08/03/26 00:00:00","1011",1,500,0,0,0,,,0,0,0,0,0,3487,341,0,1,"39126",,-1,,,16,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,240,0,,"Z001",,,,,,0,,500
"39126",,"08/03/26 00:00:00","6296",1,150,0,0,0,,,0,0,0,0,0,3488,341,0,1,"39126",,-1,,,17,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,74,0,,"Z001",,,,,,0,,150
"39126",,"08/03/26 00:00:00","6063",1,50,0,0,0,,,0,0,0,0,0,3489,341,0,1,"39126",,-1,,,18,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,6.67,0,,"Z001",,,,,,0,,50
"39126",,"08/03/26 00:00:00","1037",1,300,0,0,0,,,0,0,0,0,0,3490,341,0,1,"39126",,-1,,,19,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,117.5,0,,"Z001",,,,,,0,,300
"39126",,"08/03/26 00:00:00","252015",1,450,0,0,0,,,0,0,0,0,0,3491,341,0,1,"39126",,-1,,,20,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,104.99,0,,"Z001",,,,,,0,,450
"39126",,"08/03/26 00:00:00","6505",2,100,0,0,0,,,0,0,0,0,0,3492,341,0,1,"39126",,-1,,,21,"ABDUL",1,,,0,0,1,"01",0,0,,0,66590,1,"39126",,,29.83,0,,"Z001",,,,,,0,,100
"39026",,"08/01/26 00:00:00","262304",1,1050,0,0,0,,,0,0,0,0,0,3494,341,0,1,"39026",,-1,,,11,"ABDUL",1,,,0,0,1,"01",0,0,,0,125594,1,"39026",,,1050,0,,"Z001",,,,,,0,,1050
