MINNo,OrderNo,TDate,Item,Qnty,Price,Qnty2,Price2,VAT,GRN,LPO,Posted,Pick,Credit,UnPaid,Discount,SortOrder,Customer,RetQnty,Cash,RefNo,NetInWords,Days,Pos,ClientName,Entry,UserName,Official,JobNo,JobCard,Cancelled,B4,Curr,Company,GoodsRet,Comm,Asst,Perc,AmtRecvd,VATIncl,InvNo,InvDt,IntRef,Profit,Profit2,Other,BinLoc,IDNo,LNo,RegNo,Driver,LDate,Approved,ClientAddress,NetPrice
"4725",,"12/03/25 00:00:00","6099",1,150,0,0,0,,,0,0,0,0,0,419,341,0,1,"4725",,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,5660,1,"4725",,,65,0,,"Z001",,,,,,0,,150
"3825",,"11/21/25 00:00:00","6365",1.25,100,0,0,0,,,0,0,0,0,0,285,341,0,1,,,-1,,,8,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"3825",,"1251 - 1272",99.39,0,,"Z001",,,,,,0,,100
"4525",,"12/01/25 00:00:00","5970",1,100,0,0,0,,,0,0,0,0,0,407,341,0,1,"4525",,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,350,1,"4525",,,25,0,,"Z001",,,,,,0,,100
"4525",,"12/01/25 00:00:00","252024",1,250,0,0,0,,,0,0,0,0,0,408,341,0,1,"4525",,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,350,1,"4525",,,80,0,,"Z001",,,,,,0,,250
"4625",,"12/02/25 00:00:00","6150",1,4200,0,0,0,,,0,0,0,0,0,410,341,0,1,"4625",,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,4580,1,"4625",,,800,0,,"Z001",,,,,,0,,4200
"4625",,"12/02/25 00:00:00","6505",3,100,0,0,0,,,0,0,0,0,0,411,341,0,1,"4625",,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,4580,1,"4625",,,29.83,0,,"Z001",,,,,,0,,100
"4625",,"12/02/25 00:00:00","787",0,4300,1,80,0,,,0,0,0,0,0,412,341,0,1,"4625",,-1,,,3,"ABDUL",1,,,0,0,1,"01",0,0,,0,4580,1,"4625",,,0,34.49,,"Z001",,,,,,0,,4300
"4725",,"12/03/25 00:00:00","787",0,4300,3,80,0,,,0,0,0,0,0,420,341,0,1,"4725",,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,5660,1,"4725",,,0,34.49,,"Z001",,,,,,0,,4300
"4725",,"12/03/25 00:00:00","6620",0,20000,6,250,0,,,0,0,0,0,0,421,341,0,1,"4725",,-1,,,3,"ABDUL",1,,,0,0,1,"01",0,0,,0,5660,1,"4725",,,0,72.22,,"Z001",,,,,,0,,20000
"4725",,"12/03/25 00:00:00","6399",1,170,0,0,0,,,0,0,0,0,0,422,341,0,1,"4725",,-1,,,4,"ABDUL",1,,,0,0,1,"01",0,0,,0,5660,1,"4725",,,60,0,,"Z001",,,,,,0,,170
"4725",,"12/03/25 00:00:00","6511",1,3600,0,0,0,,,0,0,0,0,0,423,341,0,1,"4725",,-1,,,5,"ABDUL",1,,,0,0,1,"01",0,0,,0,5660,1,"4725",,,400,0,,"Z001",,,,,,0,,3600
"4825",,"12/04/25 00:00:00","6099",1,150,0,0,0,,,0,0,0,0,0,426,341,0,1,"4825",,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,7566,1,"4825",,,65,0,,"Z001",,,,,,0,,150
"4825",,"12/04/25 00:00:00","6616",3,200,0,0,0,,,0,0,0,0,0,427,341,0,1,"4825",,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,7566,1,"4825",,,67.90000000000001,0,,"Z001",,,,,,0,,200
"4825",,"12/04/25 00:00:00","6030",3,100,0,0,0,,,0,0,0,0,0,428,341,0,1,"4825",,-1,,,3,"ABDUL",1,,,0,0,1,"01",0,0,,0,7566,1,"4825",,,20,0,,"Z001",,,,,,0,,100
"4825",,"12/04/25 00:00:00","201789",3,100,0,0,0,,,0,0,0,0,0,429,341,0,1,"4825",,-1,,,4,"ABDUL",1,,,0,0,1,"01",0,0,,0,7566,1,"4825",,,55,0,,"Z001",,,,,,0,,100
"4825",,"12/04/25 00:00:00","251995",1,1800,0,0,0,,,0,0,0,0,0,430,341,0,1,"4825",,-1,,,5,"ABDUL",1,,,0,0,1,"01",0,0,,0,7566,1,"4825",,,42.5,0,,"Z001",,,,,,0,,1800
"4825",,"12/04/25 00:00:00","6511",1,4176,0,0,0,,,0,0,0,0,0,431,341,0,1,"4825",,-1,,,6,"ABDUL",1,,,0,0,1,"01",0,0,,0,7566,1,"4825",,,976,0,,"Z001",,,,,,0,,4176
"4825",,"12/04/25 00:00:00","787",0,4300,3,80,0,,,0,0,0,0,0,432,341,0,1,"4825",,-1,,,7,"ABDUL",1,,,0,0,1,"01",0,0,,0,7566,1,"4825",,,0,34.49,,"Z001",,,,,,0,,4300
"4925",,"12/05/25 00:00:00","211863",1,5000,0,0,0,,,0,0,0,0,0,434,341,0,1,"4925",,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,18080,1,"4925",,,944.64,0,,"Z001",,,,,,0,,5000
"4925",,"12/05/25 00:00:00","6296",2,150,0,0,0,,,0,0,0,0,0,435,341,0,1,"4925",,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,18080,1,"4925",,,74,0,,"Z001",,,,,,0,,150
"3825",,"11/21/25 00:00:00","787",0,4300,3,80,0,,,0,0,0,0,0,287,341,0,1,,,-1,,,10,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"3825",,"1251 - 1272",0,34.49,,"Z001",,,,,,0,,4300
"4925",,"12/05/25 00:00:00","251942",1,340,0,0,0,,,0,0,0,0,0,436,341,0,1,"4925",,-1,,,3,"ABDUL",1,,,0,0,1,"01",0,0,,0,18080,1,"4925",,,113.79,0,,"Z001",,,,,,0,,340
"4925",,"12/05/25 00:00:00","6587",3,200,0,0,0,,,0,0,0,0,0,437,341,0,1,"4925",,-1,,,4,"ABDUL",1,,,0,0,1,"01",0,0,,0,18080,1,"4925",,,65,0,,"Z001",,,,,,0,,200
"4925",,"12/05/25 00:00:00","6030",1,100,0,0,0,,,0,0,0,0,0,438,341,0,1,"4925",,-1,,,5,"ABDUL",1,,,0,0,1,"01",0,0,,0,18080,1,"4925",,,20,0,,"Z001",,,,,,0,,100
"4925",,"12/05/25 00:00:00","6399",2,170,0,0,0,,,0,0,0,0,0,439,341,0,1,"4925",,-1,,,6,"ABDUL",1,,,0,0,1,"01",0,0,,0,18080,1,"4925",,,60,0,,"Z001",,,,,,0,,170
"4925",,"12/05/25 00:00:00","791",1,1500,0,0,0,,,0,0,0,0,0,440,341,0,1,"4925",,-1,,,7,"ABDUL",1,,,0,0,1,"01",0,0,,0,18080,1,"4925",,,875,0,,"Z001",,,,,,0,,1500
"4925",,"12/05/25 00:00:00","5970",1,100,0,0,0,,,0,0,0,0,0,441,341,0,1,"4925",,-1,,,8,"ABDUL",1,,,0,0,1,"01",0,0,,0,18080,1,"4925",,,25,0,,"Z001",,,,,,0,,100
"4925",,"12/05/25 00:00:00","1717",1,6500,0,0,0,,,0,0,0,0,0,442,341,0,1,"4925",,-1,,,9,"ABDUL",1,,,0,0,1,"01",0,0,,0,18080,1,"4925",,,1700,0,,"Z001",,,,,,0,,6500
"4925",,"12/05/25 00:00:00","6127",4,200,0,0,0,,,0,0,0,0,0,443,341,0,1,"4925",,-1,,,10,"ABDUL",1,,,0,0,1,"01",0,0,,0,18080,1,"4925",,,70,0,,"Z001",,,,,,0,,200
"4925",,"12/05/25 00:00:00","6479",0,11500,13,150,0,,,0,0,0,0,0,444,341,0,1,"4925",,-1,,,11,"ABDUL",1,,,0,0,1,"01",0,0,,0,18080,1,"4925",,,0,150,,"Z001",,,,,,0,,11500
"4925",,"12/05/25 00:00:00","6584",1,100,0,0,0,,,0,0,0,0,0,445,341,0,1,"4925",,-1,,,12,"ABDUL",1,,,0,0,1,"01",0,0,,0,18080,1,"4925",,,15,0,,"Z001",,,,,,0,,100
"4925",,"12/05/25 00:00:00","252045",4,112.5,0,0,0,,,0,0,0,0,0,447,341,0,1,"4925",,-1,,,13,"ABDUL",1,,,0,0,1,"01",0,0,,0,18080,1,"4925",,,112.5,0,,"Z001",,,,,,0,,112.5
"5025",,"12/06/25 00:00:00","6334",1,350,0,0,0,,,0,0,0,0,0,449,341,0,1,"5025",,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,10550,1,"5025",,,95,0,,"Z001",,,,,,0,,350
"5025",,"12/06/25 00:00:00","5692",2,3300,0,0,0,,,0,0,0,0,0,450,341,0,1,"5025",,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,10550,1,"5025",,,400,0,,"Z001",,,,,,0,,3300
"5025",,"12/06/25 00:00:00","252034",1,300,0,0,0,,,0,0,0,0,0,451,341,0,1,"5025",,-1,,,3,"ABDUL",1,,,0,0,1,"01",0,0,,0,10550,1,"5025",,,100,0,,"Z001",,,,,,0,,300
"5025",,"12/06/25 00:00:00","241910",0,25000,12,250,0,,,0,0,0,0,0,452,341,0,1,"5025",,-1,,,4,"ABDUL",1,,,0,0,1,"01",0,0,,0,10550,1,"5025",,,0,147.8,,"Z001",,,,,,0,,25000
"5025",,"12/06/25 00:00:00","241912",1,300,0,0,0,,,0,0,0,0,0,453,341,0,1,"5025",,-1,,,5,"ABDUL",1,,,0,0,1,"01",0,0,,0,10550,1,"5025",,,233.43,0,,"Z001",,,,,,0,,300
"5125",,"12/09/25 00:00:00","6505",2,100,0,0,0,,,0,0,0,0,0,456,341,0,1,,,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,29.83,0,,"Z001",,,,,,0,,100
"5125",,"12/09/25 00:00:00","241912",1,300,0,0,0,,,0,0,0,0,0,457,341,0,1,,,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,233.43,0,,"Z001",,,,,,0,,300
"3925",,"11/22/25 00:00:00","928",4,3875,0,0,0,,,0,0,0,0,0,342,341,0,1,,,-1,,,23,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"3925",,"1273  -  1301",975,0,,"Z001",,,,,,0,,3875
"5125",,"12/09/25 00:00:00","241910",0,25000,12,250,0,,,0,0,0,0,0,458,341,0,1,,,-1,,,3,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,0,147.8,,"Z001",,,,,,0,,25000
"5125",,"12/09/25 00:00:00","252047",1,300,0,0,0,,,0,0,0,0,0,460,341,0,1,,,-1,,,4,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,140,0,,"Z001",,,,,,0,,300
"5125",,"12/09/25 00:00:00","252048",1,300,0,0,0,,,0,0,0,0,0,461,341,0,1,,,-1,,,5,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,120,0,,"Z001",,,,,,0,,300
"5125",,"12/09/25 00:00:00","962",5,750,0,0,0,,,0,0,0,0,0,464,341,0,1,,,-1,,,6,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,295.64,0,,"Z001",,,,,,0,,750
"5125",,"12/09/25 00:00:00","251970",1,700,0,0,0,,,0,0,0,0,0,465,341,0,1,,,-1,,,7,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,416,0,,"Z001",,,,,,0,,700
"5125",,"12/09/25 00:00:00","836",6,350,0,0,0,,,0,0,0,0,0,466,341,0,1,,,-1,,,8,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,120,0,,"Z001",,,,,,0,,350
"5125",,"12/09/25 00:00:00","6585",6,150,0,0,0,,,0,0,0,0,0,467,341,0,1,,,-1,,,9,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,25,0,,"Z001",,,,,,0,,150
"5125",,"12/09/25 00:00:00","6586",2,200,0,0,0,,,0,0,0,0,0,468,341,0,1,,,-1,,,10,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,40,0,,"Z001",,,,,,0,,200
"5125",,"12/09/25 00:00:00","6335",2,300,0,0,0,,,0,0,0,0,0,469,341,0,1,,,-1,,,11,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,70,0,,"Z001",,,,,,0,,300
"5125",,"12/09/25 00:00:00","6334",9,350,0,0,0,,,0,0,0,0,0,470,341,0,1,,,-1,,,12,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,95,0,,"Z001",,,,,,0,,350
"5125",,"12/09/25 00:00:00","6587",4,200,0,0,0,,,0,0,0,0,0,471,341,0,1,,,-1,,,13,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,65,0,,"Z001",,,,,,0,,200
"5125",,"12/09/25 00:00:00","6030",2,100,0,0,0,,,0,0,0,0,0,472,341,0,1,,,-1,,,14,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,20,0,,"Z001",,,,,,0,,100
"5125",,"12/09/25 00:00:00","6619",0,13000,5,200,0,,,0,0,0,0,0,473,341,0,1,,,-1,,,15,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,0,200,,"Z001",,,,,,0,,13000
"5125",,"12/09/25 00:00:00","6127",14,200,0,0,0,,,0,0,0,0,0,474,341,0,1,,,-1,,,16,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,70,0,,"Z001",,,,,,0,,200
"5125",,"12/09/25 00:00:00","251990",4,100,0,0,0,,,0,0,0,0,0,475,341,0,1,,,-1,,,17,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,40,0,,"Z001",,,,,,0,,100
"5125",,"12/09/25 00:00:00","231903",30,5,0,0,0,,,0,0,0,0,0,478,341,0,1,,,-1,,,18,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,3.91,0,,"Z001",,,,,,0,,5
"5125",,"12/09/25 00:00:00","6471",1,2750,0,40,0,,,0,0,0,0,0,479,341,0,1,,,-1,,,19,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,220.42,0,,"Z001",,,,,,0,,2750
"5125",,"12/09/25 00:00:00","6616",4,200,0,0,0,,,0,0,0,0,0,480,341,0,1,,,-1,,,20,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,67.90000000000001,0,,"Z001",,,,,,0,,200
"5125",,"12/09/25 00:00:00","5969",8,30,0,0,0,,,0,0,0,0,0,481,341,0,1,,,-1,,,21,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5125",,,13.89,0,,"Z001",,,,,,0,,30
"3925",,"11/22/25 00:00:00","6451",1,700,0,0,0,,,0,0,0,0,0,348,341,0,1,,,-1,,,29,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"3925",,"1273  -  1301",300,0,,"Z001",,,,,,0,,700
"5225",,"12/10/25 00:00:00","1032",2,500,0,0,0,,,0,0,0,0,0,489,341,0,1,,,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5225",,,100,0,,"Z001",,,,,,0,,500
"5225",,"12/10/25 00:00:00","6584",1,100,0,0,0,,,0,0,0,0,0,490,341,0,1,,,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5225",,,15,0,,"Z001",,,,,,0,,100
"5225",,"12/10/25 00:00:00","5969",1,30,0,0,0,,,0,0,0,0,0,491,341,0,1,,,-1,,,3,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5225",,,13.89,0,,"Z001",,,,,,0,,30
"5225",,"12/10/25 00:00:00","6511",1,3600,0,0,0,,,0,0,0,0,0,492,341,0,1,,,-1,,,4,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5225",,,400,0,,"Z001",,,,,,0,,3600
"5225",,"12/10/25 00:00:00","6332",1,250,0,0,0,,,0,0,0,0,0,494,341,0,1,,,-1,,,6,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5225",,,60,0,,"Z001",,,,,,0,,250
"5325",,"12/12/25 00:00:00","6365",75,2,0,0,0,,,0,0,0,0,0,496,341,0,1,,,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5325",,,1.39,0,,"Z001",,,,,,0,,2
"5325",,"12/12/25 00:00:00","6334",1,350,0,0,0,,,0,0,0,0,0,497,341,0,1,,,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5325",,,95,0,,"Z001",,,,,,0,,350
"5325",,"12/12/25 00:00:00","6338",1,150,0,0,0,,,0,0,0,0,0,498,341,0,1,,,-1,,,3,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5325",,,50,0,,"Z001",,,,,,0,,150
"5325",,"12/12/25 00:00:00","6098",1,50,0,0,0,,,0,0,0,0,0,499,341,0,1,,,-1,,,4,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5325",,,22.45,0,,"Z001",,,,,,0,,50
"5325",,"12/12/25 00:00:00","252042",1,150,0,0,0,,,0,0,0,0,0,500,341,0,1,,,-1,,,5,"ABDUL",1,,,0,0,1,"01",0,0,,0,0,1,"5325",,,72,0,,"Z001",,,,,,0,,150
"5425",,"12/13/25 00:00:00","6098",1,50,0,0,0,,,0,0,0,0,0,502,341,0,1,"5425",,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,43310,1,"5425",,,22.45,0,,"Z001",,,,,,0,,50
"5425",,"12/13/25 00:00:00","252013",2,550,0,0,0,,,0,0,0,0,0,504,341,0,1,"5425",,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,43310,1,"5425",,,19.87,0,,"Z001",,,,,,0,,550
"5425",,"12/13/25 00:00:00","252045",2,250,0,0,0,,,0,0,0,0,0,505,341,0,1,"5425",,-1,,,3,"ABDUL",1,,,0,0,1,"01",0,0,,0,43310,1,"5425",,,212.5,0,,"Z001",,,,,,0,,250
"5425",,"12/13/25 00:00:00","251942",7,300,0,0,0,,,0,0,0,0,0,506,341,0,1,"5425",,-1,,,4,"ABDUL",1,,,0,0,1,"01",0,0,,0,43310,1,"5425",,,73.79000000000001,0,,"Z001",,,,,,0,,300
"5425",,"12/13/25 00:00:00","221883",1,37400,0,0,0,,,0,0,0,0,0,508,341,0,1,"5425",,-1,,,5,"ABDUL",1,,,0,0,1,"01",0,0,,0,43310,1,"5425",,,3837.49,0,,"Z001",,,,,,0,,37400
"5425",,"12/13/25 00:00:00","6474",0,4600,36,60,0,,,0,0,0,0,0,509,341,0,1,"5425",,-1,,,6,"ABDUL",1,,,0,0,1,"01",0,0,,0,43310,1,"5425",,,0,12.71,,"Z001",,,,,,0,,4600
"5525",,"12/15/25 00:00:00","252045",2,150,0,0,0,,,0,0,0,0,0,511,341,0,1,"5525",,-1,,,1,"ABDUL",1,,,0,0,1,"01",0,0,,0,3850.01,1,"5525",,,112.5,0,,"Z001",,,,,,0,,150
"5525",,"12/15/25 00:00:00","6505",3,116.67,0,0,0,,,0,0,0,0,0,512,341,0,1,"5525",,-1,,,2,"ABDUL",1,,,0,0,1,"01",0,0,,0,3850.01,1,"5525",,,46.5,0,,"Z001",,,,,,0,,116.67
"1125",,"09/27/25 00:00:00","5762",15,20,0,0,0,,,0,0,0,0,0,61,341,0,1,"1125",,-1,,,24,"SAID",1,,,0,0,1,"01",0,0,,0,52450,1,"1125",,,11,0,,"Z001",,,,,,0,,20
"1125",,"09/27/25 00:00:00","6100",30,40,0,0,0,,,0,0,0,0,0,64,341,0,1,"1125",,-1,,,17,"SAID",1,,,0,0,1,"01",0,0,,0,52450,1,"1125",,,40,0,,"Z001",,,,,,0,,40
"1425",,"10/13/25 00:00:00","6346",1,900,0,0,0,,,0,0,0,0,0,90,341,0,1,"1425",,-1,,,1,"ADMIN",1,,,0,0,1,"01",0,0,,0,32000,1,"1425",,"1222/24",471.84,0,,"Z001",,,,,,0,,900
"1425",,"10/13/25 00:00:00","5832",1,300,0,0,0,,,0,0,0,0,0,91,341,0,1,"1425",,-1,,,2,"ADMIN",1,,,0,0,1,"01",0,0,,0,32000,1,"1425",,"1222/24",164.29,0,,"Z001",,,,,,0,,300
"1425",,"10/13/25 00:00:00","6476",0,12000,3,150,0,,,0,0,0,0,0,92,341,0,1,"1425",,-1,,,3,"ADMIN",1,,,0,0,1,"01",0,0,,0,32000,1,"1425",,"1222/24",0,37.88,,"Z001",,,,,,0,,12000
"1425",,"10/13/25 00:00:00","757",1,2000,0,0,0,,,0,0,0,0,0,93,341,0,1,"1425",,-1,,,4,"ADMIN",1,,,0,0,1,"01",0,0,,0,32000,1,"1425",,"1222/24",650,0,,"Z001",,,,,,0,,2000
"1425",,"10/13/25 00:00:00","836",4,300,0,0,0,,,0,0,0,0,0,94,341,0,1,"1425",,-1,,,5,"ADMIN",1,,,0,0,1,"01",0,0,,0,32000,1,"1425",,"1222/24",70,0,,"Z001",,,,,,0,,300
"1425",,"10/13/25 00:00:00","6483",0,33000,2,400,0,,,0,0,0,0,0,95,341,0,1,"1425",,-1,,,6,"ADMIN",1,,,0,0,1,"01",0,0,,0,32000,1,"1425",,"1222/24",0,86.5,,"Z001",,,,,,0,,33000
"1425",,"10/13/25 00:00:00","5762",13,20,0,0,0,,,0,0,0,0,0,96,341,0,1,"1425",,-1,,,7,"ADMIN",1,,,0,0,1,"01",0,0,,0,32000,1,"1425",,"1222/24",11,0,,"Z001",,,,,,0,,20
"1425",,"10/13/25 00:00:00","6127",6,250,0,0,0,,,0,0,0,0,0,97,341,0,1,"1425",,-1,,,8,"ADMIN",1,,,0,0,1,"01",0,0,,0,32000,1,"1425",,"1222/24",250,0,,"Z001",,,,,,0,,250
"1425",,"10/13/25 00:00:00","5968",13,15,0,0,0,,,0,0,0,0,0,98,341,0,1,"1425",,-1,,,9,"ADMIN",1,,,0,0,1,"01",0,0,,0,32000,1,"1425",,"1222/24",5,0,,"Z001",,,,,,0,,15
"1425",,"10/13/25 00:00:00","231903",1,400,0,0,0,,,0,0,0,0,0,99,341,0,1,"1425",,-1,,,10,"ADMIN",1,,,0,0,1,"01",0,0,,0,32000,1,"1425",,"1222/24",398.91,0,,"Z001",,,,,,0,,400
"1425",,"10/13/25 00:00:00","6471",1,2850,45,33.330002,0,,,0,0,0,0,0,100,341,0,1,"1425",,-1,,,11,"ADMIN",1,,,0,0,1,"01",0,0,,0,32000,1,"1425",,"1222/24",320.42,5.22,,"Z001",,,,,,0,,2850
"1425",,"10/13/25 00:00:00","6474",3,4650,0,51.110001,0,,,0,0,0,0,0,101,341,0,1,"1425",,-1,,,12,"ADMIN",1,,,0,0,1,"01",0,0,,0,32000,1,"1425",,"1222/24",394.09,0,,"Z001",,,,,,0,,4650
"1425",,"10/13/25 00:00:00","6505",9,100,0,0,0,,,0,0,0,0,0,102,341,0,1,"1425",,-1,,,13,"ADMIN",1,,,0,0,1,"01",0,0,,0,32000,1,"1425",,"1222/24",26.59,0,,"Z001",,,,,,0,,100
"1425",,"10/13/25 00:00:00","6030",2,100,0,0,0,,,0,0,0,0,0,103,341,0,1,"1425",,-1,,,14,"ADMIN",1,,,0,0,1,"01",0,0,,0,32000,1,"1425",,"1222/24",20,0,,"Z001",,,,,,0,,100
"1425",,"10/13/25 00:00:00","6190",15,20,0,0,0,,,0,0,0,0,0,104,341,0,1,"1425",,-1,,,15,"ADMIN",1,,,0,0,1,"01",0,0,,0,32000,1,"1425",,"1222/24",20,0,,"Z001",,,,,,0,,20
"1425",,"10/13/25 00:00:00","6602",3,100,0,0,0,,,0,0,0,0,0,105,341,0,1,"1425",,-1,,,16,"ADMIN",1,,,0,0,1,"01",0,0,,0,32000,1,"1425",,"1222/24",35.94,0,,"Z001",,,,,,0,,100
"2225",,"10/28/25 00:00:00","6476",1,11250,0,150,0,,,0,0,0,0,0,161,355,0,1,,,-1,,,1,"RAYYAN",1,,,0,0,1,"01",0,0,,0,0,1,"2225",,,1196.21,0,,"Z001",,,,,,0,,11250
"1125",,"09/27/25 00:00:00","6616",2,200,0,0,0,,,0,0,0,0,0,164,341,0,1,"1125",,-1,,,3,"SAID",1,,,0,0,1,"01",0,0,,0,52450,1,"1125",,,80,0,,"Z001",,,,,,0,,200
"1125",,"09/27/25 00:00:00","862",1,200,0,0,0,,,0,0,0,0,0,165,341,0,1,"1125",,-1,,,4,"SAID",1,,,0,0,1,"01",0,0,,0,52450,1,"1125",,,80,0,,"Z001",,,,,,0,,200
"1125",,"09/27/25 00:00:00","1549",2,400,0,0,0,,,0,0,0,0,0,166,341,0,1,"1125",,-1,,,26,"SAID",1,,,0,0,1,"01",0,0,,0,52450,1,"1125",,,267,0,,"Z001",,,,,,0,,400
"1125",,"09/27/25 00:00:00","1550",1,300,0,0,0,,,0,0,0,0,0,167,341,0,1,"1125",,-1,,,27,"SAID",1,,,0,0,1,"01",0,0,,0,52450,1,"1125",,,188,0,,"Z001",,,,,,0,,300
"925",,"09/28/25 00:00:00","6625",1,16000,0,0,0,,,0,0,0,0,0,176,365,0,1,"925",,-1,,,3,"ABDUL",1,,,0,0,1,"01",0,0,,0,84500,1,"925",,,0,0,,"Z001",,,,,,0,,16000
"2425",,"11/03/25 00:00:00","6466",4,350,0,0,0,,,0,0,0,0,0,178,341,0,1,"2425",,-1,,,1,"SAID",1,,,0,0,1,"01",0,0,,0,7900,1,"2425",,,100,0,,"Z001",,,,,,0,,350
"2425",,"11/03/25 00:00:00","6591",1,4800,0,0,0,,,0,0,0,0,0,179,341,0,1,"2425",,-1,,,2,"SAID",1,,,0,0,1,"01",0,0,,0,7900,1,"2425",,,977.79,0,,"Z001",,,,,,0,,4800
"2425",,"11/03/25 00:00:00","6505",4,100,0,0,0,,,0,0,0,0,0,180,341,0,1,"2425",,-1,,,3,"SAID",1,,,0,0,1,"01",0,0,,0,7900,1,"2425",,,26.59,0,,"Z001",,,,,,0,,100
"2425",,"11/03/25 00:00:00","6602",4,100,0,0,0,,,0,0,0,0,0,181,341,0,1,"2425",,-1,,,4,"SAID",1,,,0,0,1,"01",0,0,,0,7900,1,"2425",,,29.78,0,,"Z001",,,,,,0,,100
"2425",,"11/03/25 00:00:00","6584",4,100,0,0,0,,,0,0,0,0,0,182,341,0,1,"2425",,-1,,,5,"SAID",1,,,0,0,1,"01",0,0,,0,7900,1,"2425",,,15,0,,"Z001",,,,,,0,,100
"2425",,"11/03/25 00:00:00","6587",2,200,0,0,0,,,0,0,0,0,0,184,341,0,1,"2425",,-1,,,6,"SAID",1,,,0,0,1,"01",0,0,,0,7900,1,"2425",,,65,0,,"Z001",,,,,,0,,200
"2425",,"11/03/25 00:00:00","6063",2,50,0,0,0,,,0,0,0,0,0,185,341,0,1,"2425",,-1,,,7,"SAID",1,,,0,0,1,"01",0,0,,0,7900,1,"2425",,,9,0,,"Z001",,,,,,0,,50
"2125",,"10/27/25 00:00:00","241923",2,350,0,0,0,,,0,0,0,0,0,187,341,0,1,"2125",,-1,,,5,"SAID",1,,,0,0,1,"01",0,0,,0,2400,1,"2125",,,70,0,,"Z001",,,,,,0,,350
"2525",,"10/13/25 00:00:00","5797",1,2200,0,0,0,,,0,0,0,0,0,189,341,0,1,"2525",,-1,,,1,"SAID",1,,,0,0,1,"01",0,0,,0,2650,1,"2525",,"1223/",1144.25,0,,"Z001",,,,,,0,,2200
"2525",,"10/13/25 00:00:00","252015",1,450,0,0,0,,,0,0,0,0,0,190,341,0,1,"2525",,-1,,,2,"SAID",1,,,0,0,1,"01",0,0,,0,2650,1,"2525",,"1223/",104.99,0,,"Z001",,,,,,0,,450
